name,city_code,province_code,region_code,psgc
Culian,112509,1125,11,112509006
Dahican,112509,1125,11,112509007
Danao,112509,1125,11,112509008
Dawan,112509,1125,11,112509009
"Don Enrique Lopez",112509,1125,11,112509010
"Don Martin Marundan",112509,1125,11,112509011
"Don Salvador Lopez, Sr.",112509,1125,11,112509012
Langka,112509,1125,11,112509013
Lawigan,112509,1125,11,112509015
Libudon,112509,1125,11,112509016
Luban,112509,1125,11,112509017
Macambol,112509,1125,11,112509018
Mamali,112509,1125,11,112509019
Matiao,112509,1125,11,112509020
Mayo,112509,1125,11,112509021
Sainz,112509,1125,11,112509022
Sanghay,112509,1125,11,112509023
Tagabakid,112509,1125,11,112509024
Tagbinonga,112509,1125,11,112509025
Taguibo,112509,1125,11,112509026
Tamisan,112509,1125,11,112509027
Baon,112510,1125,11,112510001
Bitaogan,112510,1125,11,112510003
Cambaleon,112510,1125,11,112510004
Dugmanon,112510,1125,11,112510005
Iba,112510,1125,11,112510006
"La Union",112510,1125,11,112510007
Lapu-lapu,112510,1125,11,112510008
Maag,112510,1125,11,112510009
Manikling,112510,1125,11,112510010
Maputi,112510,1125,11,112510011
"Batobato (Pob.)",112510,1125,11,112510012
"San Miguel",112510,1125,11,112510013
"San Roque",112510,1125,11,112510014
"Santo Rosario",112510,1125,11,112510015
Sudlon,112510,1125,11,112510016
Talisay,112510,1125,11,112510017
Cabagayan,112511,1125,11,112511001
"Central (Pob.)",112511,1125,11,112511002
Dadong,112511,1125,11,112511003
Jovellar,112511,1125,11,112511004
Limot,112511,1125,11,112511005
Lucatan,112511,1125,11,112511006
Maganda,112511,1125,11,112511007
Ompao,112511,1125,11,112511008
Tomoaong,112511,1125,11,112511010
Tubaon,112511,1125,11,112511011
Bagongon,118201,1182,11,118201001
Gabi,118201,1182,11,118201002
Lagab,118201,1182,11,118201003
Mangayon,118201,1182,11,118201004
Mapaca,118201,1182,11,118201005
Maparat,118201,1182,11,118201006
"New Alegria",118201,1182,11,118201007
Ngan,118201,1182,11,118201008
Osmeña,118201,1182,11,118201009
Panansalan,118201,1182,11,118201010
Poblacion,118201,1182,11,118201011
"San Jose",118201,1182,11,118201012
"San Miguel",118201,1182,11,118201013
Siocon,118201,1182,11,118201014
Tamia,118201,1182,11,118201015
Aurora,118201,1182,11,118201016
Aguinaldo,118202,1182,11,118202001
Banbanon,118202,1182,11,118202002
Binasbas,118202,1182,11,118202003
Cebulida,118202,1182,11,118202004
"Il Papa",118202,1182,11,118202005
Kaligutan,118202,1182,11,118202006
Kapatagan,118202,1182,11,118202007
Kidawa,118202,1182,11,118202008
Kilagding,118202,1182,11,118202009
Kiokmay,118202,1182,11,118202010
Langtud,118202,1182,11,118202011
Longanapan,118202,1182,11,118202012
Naga,118202,1182,11,118202013
"Laac (Pob.)",118202,1182,11,118202014
"San Antonio",118202,1182,11,118202015
"Amor Cruz",118202,1182,11,118202016
Ampawid,118202,1182,11,118202017
Andap,118202,1182,11,118202018
Anitap,118202,1182,11,118202019
"Bagong Silang",118202,1182,11,118202020
Belmonte,118202,1182,11,118202021
Bullucan,118202,1182,11,118202022
Concepcion,118202,1182,11,118202023
"Datu Ampunan",118202,1182,11,118202024
"Datu Davao",118202,1182,11,118202025
"Doña Josefa",118202,1182,11,118202026
"El Katipunan",118202,1182,11,118202027
Imelda,118202,1182,11,118202028
Inacayan,118202,1182,11,118202029
Mabuhay,118202,1182,11,118202030
Macopa,118202,1182,11,118202031
Malinao,118202,1182,11,118202032
Mangloy,118202,1182,11,118202033
Melale,118202,1182,11,118202034
"New Bethlehem",118202,1182,11,118202035
Panamoren,118202,1182,11,118202036
Sabud,118202,1182,11,118202037
"Santa Emilia",118202,1182,11,118202038
"Santo Niño",118202,1182,11,118202039
Sisimon,118202,1182,11,118202040
Cadunan,118203,1182,11,118203002
Pindasan,118203,1182,11,118203006
"Cuambog (Pob.)",118203,1182,11,118203007
"Tagnanan (Mampising)",118203,1182,11,118203011
Anitapan,118203,1182,11,118203012
Cabuyuan,118203,1182,11,118203013
"Del Pilar",118203,1182,11,118203014
Libodon,118203,1182,11,118203015
"Golden Valley (Maraut)",118203,1182,11,118203016
Pangibiran,118203,1182,11,118203017
"San Antonio",118203,1182,11,118203018
Anibongan,118204,1182,11,118204001
Anislagan,118204,1182,11,118204002
Binuangan,118204,1182,11,118204003
Bucana,118204,1182,11,118204004
Calabcab,118204,1182,11,118204005
Concepcion,118204,1182,11,118204006
Dumlan,118204,1182,11,118204007
"Elizalde (Somil)",118204,1182,11,118204008
"Pangi (Gaudencio Antonio)",118204,1182,11,118204009
Gubatan,118204,1182,11,118204010
Hijo,118204,1182,11,118204011
Kinuban,118204,1182,11,118204012
Langgam,118204,1182,11,118204013
Lapu-lapu,118204,1182,11,118204014
Libay-libay,118204,1182,11,118204015
Limbo,118204,1182,11,118204016
Lumatab,118204,1182,11,118204017
Magangit,118204,1182,11,118204018
Malamodao,118204,1182,11,118204019
Manipongol,118204,1182,11,118204020
Mapaang,118204,1182,11,118204021
Masara,118204,1182,11,118204022
"New Asturias",118204,1182,11,118204023
Panibasan,118204,1182,11,118204024
Panoraon,118204,1182,11,118204025
Poblacion,118204,1182,11,118204026
"San Juan",118204,1182,11,118204027
"San Roque",118204,1182,11,118204028
Sangab,118204,1182,11,118204029
Taglawig,118204,1182,11,118204030
Mainit,118204,1182,11,118204031
"New Barili",118204,1182,11,118204032
"New Leyte",118204,1182,11,118204033
"New Visayas",118204,1182,11,118204034
Panangan,118204,1182,11,118204035
Tagbaros,118204,1182,11,118204036
Teresa,118204,1182,11,118204037
"Bagong Silang",118205,1182,11,118205001
Mapawa,118205,1182,11,118205002
"Maragusan (Pob.)",118205,1182,11,118205003
"New Albay",118205,1182,11,118205004
Tupaz,118205,1182,11,118205005
Bahi,118205,1182,11,118205006
Cambagang,118205,1182,11,118205007
Coronobe,118205,1182,11,118205008
Katipunan,118205,1182,11,118205009
Lahi,118205,1182,11,118205010
Langgawisan,118205,1182,11,118205011
Mabugnao,118205,1182,11,118205012
Magcagong,118205,1182,11,118205013
Mahayahay,118205,1182,11,118205014
Mauswagon,118205,1182,11,118205015
"New Katipunan",118205,1182,11,118205016
"New Man-ay",118205,1182,11,118205017
"New Panay",118205,1182,11,118205018
Paloc,118205,1182,11,118205019
Pamintaran,118205,1182,11,118205020
Parasanon,118205,1182,11,118205021
Talian,118205,1182,11,118205022
Tandik,118205,1182,11,118205023
Tigbao,118205,1182,11,118205024
Andili,118206,1182,11,118206001
Bawani,118206,1182,11,118206002
Concepcion,118206,1182,11,118206003
Malinawon,118206,1182,11,118206004
"Nueva Visayas",118206,1182,11,118206005
"Nuevo Iloco",118206,1182,11,118206006
Poblacion,118206,1182,11,118206007
Salvacion,118206,1182,11,118206008
Saosao,118206,1182,11,118206009
Sawangan,118206,1182,11,118206010
Tuboran,118206,1182,11,118206011
Awao,118207,1182,11,118207001
Babag,118207,1182,11,118207002
Banlag,118207,1182,11,118207003
Baylo,118207,1182,11,118207004
Casoon,118207,1182,11,118207005
Inambatan,118207,1182,11,118207006
Haguimitan,118207,1182,11,118207007
Macopa,118207,1182,11,118207008
Mamunga,118207,1182,11,118207009
Naboc,118207,1182,11,118207010
Olaycon,118207,1182,11,118207011
"Pasian (Santa Filomena)",118207,1182,11,118207012
Poblacion,118207,1182,11,118207013
Rizal,118207,1182,11,118207014
Salvacion,118207,1182,11,118207015
"San Isidro",118207,1182,11,118207016
"San Jose",118207,1182,11,118207017
"Tubo-tubo (New Del Monte)",118207,1182,11,118207019
"Upper Ulip",118207,1182,11,118207020
Union,118207,1182,11,118207021
"Mount Diwata",118207,1182,11,118207022
Banagbanag,118208,1182,11,118208001
Banglasan,118208,1182,11,118208002
"Bankerohan Norte",118208,1182,11,118208003
"Bankerohan Sur",118208,1182,11,118208004
Camansi,118208,1182,11,118208005
Camantangan,118208,1182,11,118208006
Concepcion,118208,1182,11,118208007
Dauman,118208,1182,11,118208008
Canidkid,118208,1182,11,118208009
Lebanon,118208,1182,11,118208010
Linoan,118208,1182,11,118208011
Mayaon,118208,1182,11,118208012
"New Calape",118208,1182,11,118208014
"New Dalaguete",118208,1182,11,118208015
"New Cebulan (Sambayon)",118208,1182,11,118208016
"New Visayas",118208,1182,11,118208017
Prosperidad,118208,1182,11,118208019
"San Jose (Pob.)",118208,1182,11,118208020
"San Vicente",118208,1182,11,118208021
Tapia,118208,1182,11,118208022
Anislagan,118209,1182,11,118209001
Antiquera,118209,1182,11,118209002
Basak,118209,1182,11,118209003
Cabacungan,118209,1182,11,118209004
Cabidianan,118209,1182,11,118209005
Katipunan,118209,1182,11,118209006
Libasan,118209,1182,11,118209007
Linda,118209,1182,11,118209008
Magading,118209,1182,11,118209009
Magsaysay,118209,1182,11,118209010
Mainit,118209,1182,11,118209011
Manat,118209,1182,11,118209012
Matilo,118209,1182,11,118209013
Mipangi,118209,1182,11,118209014
"New Dauis",118209,1182,11,118209015
"New Sibonga",118209,1182,11,118209016
Ogao,118209,1182,11,118209017
Pangutosan,118209,1182,11,118209018
Poblacion,118209,1182,11,118209019
"San Isidro",118209,1182,11,118209020
"San Roque",118209,1182,11,118209021
"San Vicente",118209,1182,11,118209022
"Santa Maria",118209,1182,11,118209023
"Santo Niño (Kao)",118209,1182,11,118209024
Sasa,118209,1182,11,118209025
Tagnocon,118209,1182,11,118209026
Bayabas,118209,1182,11,118209027
Bukal,118209,1182,11,118209028
Bantacan,118210,1182,11,118210001
Batinao,118210,1182,11,118210002
Camanlangan,118210,1182,11,118210003
Cogonon,118210,1182,11,118210004
Fatima,118210,1182,11,118210005
Katipunan,118210,1182,11,118210006
Magsaysay,118210,1182,11,118210007
Magangit,118210,1182,11,118210008
Pagsabangan,118210,1182,11,118210009
Panag,118210,1182,11,118210010
"Cabinuangan (Pob.)",118210,1182,11,118210011
"San Roque",118210,1182,11,118210012
Andap,118210,1182,11,118210013
Kahayag,118210,1182,11,118210014
Manurigao,118210,1182,11,118210015
Tandawan,118210,1182,11,118210016
Bongabong,118211,1182,11,118211001
Bongbong,118211,1182,11,118211002
"P. Fuentes",118211,1182,11,118211003
"Kingking (Pob.)",118211,1182,11,118211004
Magnaga,118211,1182,11,118211005
Matiao,118211,1182,11,118211006
Napnapan,118211,1182,11,118211007
Tagdangua,118211,1182,11,118211009
Tambongon,118211,1182,11,118211010
Tibagon,118211,1182,11,118211011
"Las Arenas",118211,1182,11,118211012
Araibo,118211,1182,11,118211013
Tag-Ugpo,118211,1182,11,118211014
Calian,118601,1186,11,118601001
Kiobog,118601,1186,11,118601002
"North Lamidan",118601,1186,11,118601003
"Lawa (Pob.)",118601,1186,11,118601004
"Nueva Villa",118601,1186,11,118601005
"Talagutong (Pob.)",118601,1186,11,118601006
Baluntaya,118601,1186,11,118601007
Dalupan,118601,1186,11,118601008
Kinanga,118601,1186,11,118601009
Lanao,118601,1186,11,118601010
Lapuan,118601,1186,11,118601011
Linadasan,118601,1186,11,118601012
Mabuhay,118601,1186,11,118601013
"South Lamidan",118601,1186,11,118601014
"West Lamidan",118601,1186,11,118601015
Buguis,118602,1186,11,118602001
Balangonan,118602,1186,11,118602002
Bukid,118602,1186,11,118602006
Butuan,118602,1186,11,118602007
Butulan,118602,1186,11,118602008
"Caburan Big",118602,1186,11,118602009
"Caburan Small (Pob.)",118602,1186,11,118602010
Camalian,118602,1186,11,118602011
Carahayan,118602,1186,11,118602012
Cayaponga,118602,1186,11,118602013
Culaman,118602,1186,11,118602014
Kalbay,118602,1186,11,118602015
Kitayo,118602,1186,11,118602016
Magulibas,118602,1186,11,118602019
Malalan,118602,1186,11,118602020
Mangile,118602,1186,11,118602021
Marabutuan,118602,1186,11,118602022
Meybio,118602,1186,11,118602023
Molmol,118602,1186,11,118602024
Nuing,118602,1186,11,118602025
Patulang,118602,1186,11,118602026
Quiapo,118602,1186,11,118602027
"San Isidro",118602,1186,11,118602028
Sugal,118602,1186,11,118602033
Tabayon,118602,1186,11,118602034
Tanuman,118602,1186,11,118602035
Bito,118603,1186,11,118603001
Bolila,118603,1186,11,118603002
Buhangin,118603,1186,11,118603003
Culaman,118603,1186,11,118603004
"Datu Danwata",118603,1186,11,118603005
Demoloc,118603,1186,11,118603006
Felis,118603,1186,11,118603007
"Fishing Village (Fisherman's Village)",118603,1186,11,118603008
Kibalatong,118603,1186,11,118603010
Kidalapong,118603,1186,11,118603011
Kilalag,118603,1186,11,118603012
Kinangan,118603,1186,11,118603013
Lacaron,118603,1186,11,118603016
Lagumit,118603,1186,11,118603017
Lais,118603,1186,11,118603018
"Little Baguio",118603,1186,11,118603022
Macol,118603,1186,11,118603023
Mana,118603,1186,11,118603024
"Manuel Peralta",118603,1186,11,118603025
"New Argao",118603,1186,11,118603027
Pangian,118603,1186,11,118603030
Pinalpalan,118603,1186,11,118603031
Poblacion,118603,1186,11,118603032
Sangay,118603,1186,11,118603033
Talogoy,118603,1186,11,118603036
Tical,118603,1186,11,118603037
Ticulon,118603,1186,11,118603038
Tingolo,118603,1186,11,118603039
Tubalan,118603,1186,11,118603040
Pangaleon,118603,1186,11,118603041
Basiawan,118604,1186,11,118604001
Buca,118604,1186,11,118604002
Cadaatan,118604,1186,11,118604003
Kidadan,118604,1186,11,118604004
Kisulad,118604,1186,11,118604005
"Malalag Tubig",118604,1186,11,118604006
Mamacao,118604,1186,11,118604007
Ogpao,118604,1186,11,118604008
Poblacion,118604,1186,11,118604009
Pongpong,118604,1186,11,118604010
"San Agustin",118604,1186,11,118604011
"San Antonio",118604,1186,11,118604012
"San Isidro",118604,1186,11,118604013
"San Juan",118604,1186,11,118604014
"San Pedro",118604,1186,11,118604015
"San Roque",118604,1186,11,118604016
Tanglad,118604,1186,11,118604018
"Santo Niño",118604,1186,11,118604019
"Santo Rosario",118604,1186,11,118604020
"Datu Daligasao",118604,1186,11,118604021
"Datu Intan",118604,1186,11,118604022
Kinilidan,118604,1186,11,118604023
Batuganding,118605,1186,11,118605001
Konel,118605,1186,11,118605002
Lipol,118605,1186,11,118605003
"Mabila (Pob.)",118605,1186,11,118605004
"Patuco (Sarangani Norte)",118605,1186,11,118605005
"Laker (Sarangani Sur)",118605,1186,11,118605006
Tinina,118605,1186,11,118605007
Camahual,118605,1186,11,118605008
Camalig,118605,1186,11,118605009
Gomtago,118605,1186,11,118605010
Tagen,118605,1186,11,118605011
Tucal,118605,1186,11,118605012
Bao,124701,1247,12,124701001
Barangiran,124701,1247,12,124701002
Camansi,124701,1247,12,124701003
Dado,124701,1247,12,124701004
Guiling,124701,1247,12,124701005
"Kitacubong (Pob.)",124701,1247,12,124701006
Macabasa,124701,1247,12,124701007
Malitubog,124701,1247,12,124701008
Mapurok,124701,1247,12,124701009
Pacao,124701,1247,12,124701010
Paruayan,124701,1247,12,124701011
Pigcawaran,124701,1247,12,124701012
Polayagan,124701,1247,12,124701013
Rangayen,124701,1247,12,124701014
"Lower Dado",124701,1247,12,124701015
Mirasol,124701,1247,12,124701016
Raradangan,124701,1247,12,124701017
Aroman,124702,1247,12,124702001
Bentangan,124702,1247,12,124702003
Cadiis,124702,1247,12,124702005
"General Luna",124702,1247,12,124702007
Katanayanan,124702,1247,12,124702008
Kib-Ayao,124702,1247,12,124702010
Kibenes,124702,1247,12,124702011
Kibugtongan,124702,1247,12,124702012
Kilala,124702,1247,12,124702013
Kimadzil,124702,1247,12,124702014
Kitulaan,124702,1247,12,124702015
Langogan,124702,1247,12,124702016
Lanoon,124702,1247,12,124702017
Liliongan,124702,1247,12,124702019
"Ugalingan (Lumayong)",124702,1247,12,124702020
Macabenban,124702,1247,12,124702021
Malapag,124702,1247,12,124702022
Manarapan,124702,1247,12,124702024
Manili,124702,1247,12,124702025
Nasapian,124702,1247,12,124702027
Palanggalan,124702,1247,12,124702028
Pebpoloan,124702,1247,12,124702030
Poblacion,124702,1247,12,124702032
Ranzo,124702,1247,12,124702034
Tacupan,124702,1247,12,124702035
Tambad,124702,1247,12,124702036
Tonganon,124702,1247,12,124702037
Tupig,124702,1247,12,124702039
Aringay,124703,1247,12,124703001
Bangilan,124703,1247,12,124703002
Bannawag,124703,1247,12,124703003
Buluan,124703,1247,12,124703004
Cuyapon,124703,1247,12,124703005
Dagupan,124703,1247,12,124703006
Katidtuan,124703,1247,12,124703007
Kayaga,124703,1247,12,124703008
Kilagasan,124703,1247,12,124703009
Magatos,124703,1247,12,124703010
Malamote,124703,1247,12,124703011
Malanduague,124703,1247,12,124703012
Nanga-an,124703,1247,12,124703013
Osias,124703,1247,12,124703014
"Paatan Lower",124703,1247,12,124703015
"Paatan Upper",124703,1247,12,124703016
Pedtad,124703,1247,12,124703017
Pisan,124703,1247,12,124703018
Poblacion,124703,1247,12,124703019
Salapungan,124703,1247,12,124703020
Sanggadong,124703,1247,12,124703021
Simbuhay,124703,1247,12,124703022
Simone,124703,1247,12,124703023
Tamped,124703,1247,12,124703024
Amas,124704,1247,12,124704001
Amazion,124704,1247,12,124704002
Balabag,124704,1247,12,124704003
Balindog,124704,1247,12,124704004
Benoligan,124704,1247,12,124704005
Berada,124704,1247,12,124704006
Gayola,124704,1247,12,124704007
Ginatilan,124704,1247,12,124704008
Ilomavis,124704,1247,12,124704009
Indangan,124704,1247,12,124704010
Junction,124704,1247,12,124704011
Kalaisan,124704,1247,12,124704012
Kalasuyan,124704,1247,12,124704013
Katipunan,124704,1247,12,124704014
Lanao,124704,1247,12,124704015
Linangcob,124704,1247,12,124704016
Luvimin,124704,1247,12,124704017
Macabolig,124704,1247,12,124704018
Malinan,124704,1247,12,124704020
Manongol,124704,1247,12,124704021
"Marbel (Embac)",124704,1247,12,124704022
Mateo,124704,1247,12,124704023
Meochao,124704,1247,12,124704024
Mua-an,124704,1247,12,124704025
"New Bohol",124704,1247,12,124704026
Nuangan,124704,1247,12,124704027
Onica,124704,1247,12,124704028
Paco,124704,1247,12,124704029
"Patadon (Patadon East)",124704,1247,12,124704030
Perez,124704,1247,12,124704031
Poblacion,124704,1247,12,124704032
"San Isidro",124704,1247,12,124704033
"San Roque",124704,1247,12,124704034
"Santo Niño",124704,1247,12,124704035
Sibawan,124704,1247,12,124704036
Sikitan,124704,1247,12,124704037
Singao,124704,1247,12,124704038
Sudapin,124704,1247,12,124704039
Sumbao,124704,1247,12,124704040
Magsaysay,124704,1247,12,124704041
Abaga,124705,1247,12,124705001
Baguer,124705,1247,12,124705003
Barongis,124705,1247,12,124705004
Batiocan,124705,1247,12,124705005
Cabaruyan,124705,1247,12,124705006
Cabpangi,124705,1247,12,124705007
Demapaco,124705,1247,12,124705010
Grebona,124705,1247,12,124705011
Gumaga,124705,1247,12,124705013
Kapayawi,124705,1247,12,124705014
Kiloyao,124705,1247,12,124705015
Kitubod,124705,1247,12,124705017
Malengen,124705,1247,12,124705019
Montay,124705,1247,12,124705023
Nica-an,124705,1247,12,124705024
Palao,124705,1247,12,124705025
Poblacion,124705,1247,12,124705029
Sinapangan,124705,1247,12,124705032
Sinawingan,124705,1247,12,124705033
Ulamian,124705,1247,12,124705034
Alibayon,124706,1247,12,124706001
Bagumbayan,124706,1247,12,124706005
Bangkal,124706,1247,12,124706006
Bantac,124706,1247,12,124706007
Basak,124706,1247,12,124706008
Binay,124706,1247,12,124706009
Bongolanon,124706,1247,12,124706010
"Datu Celo",124706,1247,12,124706014
"Del Pilar",124706,1247,12,124706015
Doles,124706,1247,12,124706016
Gubatan,124706,1247,12,124706021
Ilian,124706,1247,12,124706022
Inac,124706,1247,12,124706023
Kamada,124706,1247,12,124706024
Kauswagan,124706,1247,12,124706026
Kisandal,124706,1247,12,124706027
Magcaalam,124706,1247,12,124706029
Mahongcog,124706,1247,12,124706030
Manobo,124706,1247,12,124706033
Noa,124706,1247,12,124706037
Owas,124706,1247,12,124706038
Pangao-an,124706,1247,12,124706039
Poblacion,124706,1247,12,124706040
Sallab,124706,1247,12,124706042
Tagbac,124706,1247,12,124706043
Temporan,124706,1247,12,124706044
Amabel,124706,1247,12,124706048
Balete,124706,1247,12,124706049
"Don Panaca",124706,1247,12,124706050
Imamaling,124706,1247,12,124706051
Kinarum,124706,1247,12,124706052
Manobisa,124706,1247,12,124706053
Batasan,124707,1247,12,124707001
Bato,124707,1247,12,124707002
Biangan,124707,1247,12,124707003
"Buena Vida",124707,1247,12,124707004
Buhay,124707,1247,12,124707005
Bulakanon,124707,1247,12,124707006
Cabilao,124707,1247,12,124707007
Concepcion,124707,1247,12,124707008
Dagupan,124707,1247,12,124707009
Garsika,124707,1247,12,124707010
Guangan,124707,1247,12,124707011
Indangan,124707,1247,12,124707012
"Jose Rizal",124707,1247,12,124707013
"Katipunan II",124707,1247,12,124707014
Kawayanon,124707,1247,12,124707015
Kisante,124707,1247,12,124707016
Leboce,124707,1247,12,124707017
Libertad,124707,1247,12,124707018
Luayon,124707,1247,12,124707019
"Luna Norte",124707,1247,12,124707020
"Luna Sur",124707,1247,12,124707021
Malabuan,124707,1247,12,124707022
Malasila,124707,1247,12,124707023
Malungon,124707,1247,12,124707024
"New Baguio",124707,1247,12,124707025
"New Bulatukan",124707,1247,12,124707026
"New Cebu",124707,1247,12,124707027
"Old Bulatukan",124707,1247,12,124707028
Poblacion,124707,1247,12,124707029
Rodero,124707,1247,12,124707030
Saguing,124707,1247,12,124707031
"San Vicente",124707,1247,12,124707032
"Santa Felomina",124707,1247,12,124707033
"Santo Niño",124707,1247,12,124707034
Sinkatulan,124707,1247,12,124707035
Taluntalunan,124707,1247,12,124707036
Villaflores,124707,1247,12,124707037
"New Israel",124707,1247,12,124707038
"New Alimodian",124708,1247,12,124708001
Arakan,124708,1247,12,124708003
Bangbang,124708,1247,12,124708004
Bato,124708,1247,12,124708005
"Central Malamote",124708,1247,12,124708006
Dalapitan,124708,1247,12,124708007
Estado,124708,1247,12,124708008
Ilian,124708,1247,12,124708009
Kabulacan,124708,1247,12,124708010
Kibia,124708,1247,12,124708012
Kibudoc,124708,1247,12,124708013
Kidama,124708,1247,12,124708014
Kilada,124708,1247,12,124708015
Lampayan,124708,1247,12,124708017
Latagan,124708,1247,12,124708018
Linao,124708,1247,12,124708019
"Lower Malamote",124708,1247,12,124708020
Manubuan,124708,1247,12,124708025
Manupal,124708,1247,12,124708026
Marbel,124708,1247,12,124708027
Minamaing,124708,1247,12,124708028
Natutungan,124708,1247,12,124708029
"New Bugasong",124708,1247,12,124708030
"New Pandan",124708,1247,12,124708031
"Patadon West",124708,1247,12,124708033
Poblacion,124708,1247,12,124708034
Salvacion,124708,1247,12,124708035
"Santa Maria",124708,1247,12,124708036
Sarayan,124708,1247,12,124708037
Taculen,124708,1247,12,124708038
Taguranao,124708,1247,12,124708039
"Tamped (Tampad)",124708,1247,12,124708040
"New Abra",124708,1247,12,124708041
Pinamaton,124708,1247,12,124708042
Agriculture,124709,1247,12,124709002
Anonang,124709,1247,12,124709003
Arizona,124709,1247,12,124709004
Bagumba,124709,1247,12,124709005
Baliki,124709,1247,12,124709006
Bitoka,124709,1247,12,124709007
"Bual Norte",124709,1247,12,124709008
"Bual Sur",124709,1247,12,124709009
"Central Bulanan",124709,1247,12,124709010
Damatulan,124709,1247,12,124709011
"Central Glad",124709,1247,12,124709012
Ilbocean,124709,1247,12,124709013
Kadigasan,124709,1247,12,124709014
Kadingilan,124709,1247,12,124709015
Kapinpilan,124709,1247,12,124709016
"Central Katingawan",124709,1247,12,124709017
Kimagango,124709,1247,12,124709018
Kudarangan,124709,1247,12,124709019
"Central Labas",124709,1247,12,124709020
Lagumbingan,124709,1247,12,124709021
Lomopog,124709,1247,12,124709022
"Lower Glad",124709,1247,12,124709023
"Lower Katingawan",124709,1247,12,124709024
Macasendeg,124709,1247,12,124709025
Malamote,124709,1247,12,124709026
Malingao,124709,1247,12,124709027
Milaya,124709,1247,12,124709028
Mudseng,124709,1247,12,124709029
Nabalawag,124709,1247,12,124709030
Nalin,124709,1247,12,124709031
Nes,124709,1247,12,124709032
Olandang,124709,1247,12,124709033
Patindeguen,124709,1247,12,124709034
"Barangay Poblacion 1",124709,1247,12,124709035
"Barangay Poblacion 2",124709,1247,12,124709036
"Barangay Poblacion 3",124709,1247,12,124709037
"Barangay Poblacion 4",124709,1247,12,124709038
"Barangay Poblacion 5",124709,1247,12,124709039
"Barangay Poblacion 6",124709,1247,12,124709040
"Barangay Poblacion 7",124709,1247,12,124709041
"Barangay Poblacion 8",124709,1247,12,124709042
Palongoguen,124709,1247,12,124709043
Rangaban,124709,1247,12,124709044
Sadaan,124709,1247,12,124709045
Salunayan,124709,1247,12,124709046
Sambulawan,124709,1247,12,124709047
"San Isidro",124709,1247,12,124709048
"Santa Cruz",124709,1247,12,124709049
Tugal,124709,1247,12,124709050
Tumbras,124709,1247,12,124709051
"Bulanan Upper",124709,1247,12,124709052
"Upper Glad I",124709,1247,12,124709053
"Upper Glad II",124709,1247,12,124709054
"Upper Labas",124709,1247,12,124709055
Villarica,124709,1247,12,124709056
Kiwanan,124709,1247,12,124709057
"San Pedro",124709,1247,12,124709058
Bagontapay,124710,1247,12,124710001
Bialong,124710,1247,12,124710002
Buayan,124710,1247,12,124710003
Calunasan,124710,1247,12,124710004
Dalipe,124710,1247,12,124710005
Dagong,124710,1247,12,124710006
Dungo-an,124710,1247,12,124710007
Gaunan,124710,1247,12,124710008
Inas,124710,1247,12,124710009
Katipunan,124710,1247,12,124710010
"La Fortuna",124710,1247,12,124710011
"La Suerte",124710,1247,12,124710012
Langkong,124710,1247,12,124710013
Lepaga,124710,1247,12,124710014
Liboo,124710,1247,12,124710015
Lika,124710,1247,12,124710016
"Luz Village",124710,1247,12,124710017
Magallon,124710,1247,12,124710018
Malayan,124710,1247,12,124710019
"New Antique",124710,1247,12,124710020
"New Barbaza",124710,1247,12,124710021
"New Kalibo",124710,1247,12,124710022
"New Consolacion",124710,1247,12,124710024
"New Esperanza",124710,1247,12,124710025
"New Janiuay",124710,1247,12,124710026
"New Lawa-an",124710,1247,12,124710027
"New Rizal",124710,1247,12,124710028
"Nueva Vida",124710,1247,12,124710029
Pag-asa,124710,1247,12,124710030
Poblacion,124710,1247,12,124710031
Pulang-lupa,124710,1247,12,124710032
Sangat,124710,1247,12,124710033
Tawantawan,124710,1247,12,124710034
Tibao,124710,1247,12,124710035
Ugpay,124710,1247,12,124710036
Palma-Perez,124710,1247,12,124710037
"Poblacion B",124710,1247,12,124710038
"Anick (Upper Balogo)",124711,1247,12,124711001
"Upper Baguer (Baguer)",124711,1247,12,124711002
Balacayon,124711,1247,12,124711003
Balogo,124711,1247,12,124711004
Banucagon,124711,1247,12,124711006
Bulucaon,124711,1247,12,124711007
Buluan,124711,1247,12,124711008
Buricain,124711,1247,12,124711009
Capayuran,124711,1247,12,124711010
"Central Panatan",124711,1247,12,124711011
"Datu Binasing",124711,1247,12,124711012
"Datu Mantil",124711,1247,12,124711013
Kadingilan,124711,1247,12,124711014
Kimarayang,124711,1247,12,124711015
"Libungan Torreta",124711,1247,12,124711016
"Lower Baguer",124711,1247,12,124711017
"Lower Pangangkalan",124711,1247,12,124711018
Malagakit,124711,1247,12,124711019
Maluao,124711,1247,12,124711020
"North Manuangan",124711,1247,12,124711021
Matilac,124711,1247,12,124711022
"Midpapan I",124711,1247,12,124711023
Mulok,124711,1247,12,124711024
"New Culasi",124711,1247,12,124711025
"New Igbaras",124711,1247,12,124711026
"New Panay",124711,1247,12,124711027
"Upper Pangangkalan",124711,1247,12,124711028
Patot,124711,1247,12,124711029
Payong-payong,124711,1247,12,124711030
"Poblacion I",124711,1247,12,124711031
"Poblacion II",124711,1247,12,124711032
"Poblacion III",124711,1247,12,124711033
Presbitero,124711,1247,12,124711034
Renibon,124711,1247,12,124711035
Simsiman,124711,1247,12,124711036
"South Manuangan",124711,1247,12,124711037
